from_snapshot,to_snapshot,source_observation_id,target_observation_id,source_identity_group,target_identity_group,overlap_size,source_overlap_pct,target_overlap_pct,jaccard
1,2,OVL-C0105,OVL-C0207,dead-OVL-C0004,dead-OVL-C0004,53,0.898305,0.981481,0.883333
1,2,OVL-C0105,OVL-C0210,dead-OVL-C0004,c12,1,0.016949,0.026316,0.010417
1,2,OVL-C0105,OVL-C0212,dead-OVL-C0004,dead-OVL-C0011,1,0.016949,0.031250,0.011111
1,2,OVL-C0105,OVL-C0213,dead-OVL-C0004,c07,1,0.016949,0.033333,0.011364
1,2,OVL-C0106,OVL-C0202,dead-OVL-C0003,dead-OVL-C0101,5,0.090909,0.063291,0.038760
1,2,OVL-C0106,OVL-C0204,dead-OVL-C0003,dead-OVL-C0003,44,0.800000,0.637681,0.550000
1,2,OVL-C0106,OVL-C0206,dead-OVL-C0003,c05,1,0.018182,0.015625,0.008475
1,2,OVL-C0107,OVL-C0202,c05,dead-OVL-C0101,2,0.039216,0.025316,0.015625
1,2,OVL-C0107,OVL-C0206,c05,c05,46,0.901961,0.718750,0.666667
1,2,OVL-C0108,OVL-C0201,dead-OVL-C0010,dead-OVL-C0001,12,0.244898,0.148148,0.101695
1,2,OVL-C0108,OVL-C0203,dead-OVL-C0010,dead-OVL-C0002,1,0.020408,0.014493,0.008547
1,2,OVL-C0108,OVL-C0204,dead-OVL-C0010,dead-OVL-C0003,2,0.040816,0.028986,0.017241
1,2,OVL-C0108,OVL-C0205,dead-OVL-C0010,dead-OVL-C0010,32,0.653061,0.477612,0.380952
1,2,OVL-C0108,OVL-C0213,dead-OVL-C0010,c07,1,0.020408,0.033333,0.012821
1,2,OVL-C0109,OVL-C0202,c08,dead-OVL-C0101,1,0.022222,0.012658,0.008130
1,2,OVL-C0109,OVL-C0205,c08,dead-OVL-C0010,3,0.066667,0.044776,0.027523
1,2,OVL-C0109,OVL-C0206,c08,c05,2,0.044444,0.031250,0.018692
1,2,OVL-C0109,OVL-C0209,c08,c08,36,0.800000,0.878049,0.720000
1,2,OVL-C0109,OVL-C0214,c08,dead-OVL-C0214,1,0.022222,0.058824,0.016393
1,2,OVL-C0110,OVL-C0202,dead-OVL-C0007,dead-OVL-C0101,2,0.057143,0.025316,0.017857
1,2,OVL-C0110,OVL-C0204,dead-OVL-C0007,dead-OVL-C0003,1,0.028571,0.014493,0.009709
1,2,OVL-C0110,OVL-C0205,dead-OVL-C0007,dead-OVL-C0010,1,0.028571,0.014925,0.009901
1,2,OVL-C0110,OVL-C0211,dead-OVL-C0007,dead-OVL-C0007,30,0.857143,0.857143,0.750000
1,2,OVL-C0111,OVL-C0209,c12,c08,2,0.068966,0.048780,0.029412
1,2,OVL-C0111,OVL-C0210,c12,c12,26,0.896552,0.684211,0.634146
1,2,OVL-C0112,OVL-C0211,c07,dead-OVL-C0007,1,0.037037,0.028571,0.016393
1,2,OVL-C0112,OVL-C0213,c07,c07,26,0.962963,0.866667,0.838710
1,2,OVL-C0113,OVL-C0201,dead-OVL-C0011,dead-OVL-C0001,1,0.040000,0.012346,0.009524
1,2,OVL-C0113,OVL-C0205,dead-OVL-C0011,dead-OVL-C0010,1,0.040000,0.014925,0.010989
1,2,OVL-C0113,OVL-C0208,dead-OVL-C0011,dead-OVL-C0008,1,0.040000,0.019231,0.013158
1,2,OVL-C0113,OVL-C0212,dead-OVL-C0011,dead-OVL-C0011,22,0.880000,0.687500,0.628571
1,2,OVL-C0114,OVL-C0201,dead-OVL-C0013,dead-OVL-C0001,1,0.045455,0.012346,0.009804
1,2,OVL-C0114,OVL-C0205,dead-OVL-C0013,dead-OVL-C0010,20,0.909091,0.298507,0.289855
1,2,OVL-C0115,OVL-C0206,dead-OVL-C0014,c05,9,0.750000,0.140625,0.134328
1,2,OVL-C0116,OVL-C0204,dead-OVL-C0015,dead-OVL-C0003,7,1.000000,0.101449,0.101449
2,3,OVL-C0201,OVL-C0301,dead-OVL-C0001,dead-OVL-C0301,1,0.012346,0.010309,0.005650
2,3,OVL-C0201,OVL-C0302,dead-OVL-C0001,c05,1,0.012346,0.012821,0.006329
2,3,OVL-C0201,OVL-C0303,dead-OVL-C0001,dead-OVL-C0001,47,0.580247,0.618421,0.427273
2,3,OVL-C0201,OVL-C0304,dead-OVL-C0001,dead-OVL-C0002,1,0.012346,0.014925,0.006803
2,3,OVL-C0201,OVL-C0306,dead-OVL-C0001,dead-OVL-C0306,23,0.283951,0.433962,0.207207
2,3,OVL-C0201,OVL-C0310,dead-OVL-C0001,dead-OVL-C0011,3,0.037037,0.075000,0.025424
2,3,OVL-C0201,OVL-C0311,dead-OVL-C0001,dead-OVL-C0311,2,0.024691,0.064516,0.018182
2,3,OVL-C0202,OVL-C0301,dead-OVL-C0101,dead-OVL-C0301,38,0.481013,0.391753,0.275362
2,3,OVL-C0202,OVL-C0302,dead-OVL-C0101,c05,5,0.063291,0.064103,0.032895
2,3,OVL-C0202,OVL-C0303,dead-OVL-C0101,dead-OVL-C0001,1,0.012658,0.013158,0.006494
2,3,OVL-C0202,OVL-C0305,dead-OVL-C0101,dead-OVL-C0003,8,0.101266,0.129032,0.060150
2,3,OVL-C0202,OVL-C0306,dead-OVL-C0101,dead-OVL-C0306,1,0.012658,0.018868,0.007634
2,3,OVL-C0202,OVL-C0308,dead-OVL-C0101,c08,1,0.012658,0.020833,0.007937
2,3,OVL-C0202,OVL-C0309,dead-OVL-C0101,dead-OVL-C0007,4,0.050633,0.093023,0.033898
2,3,OVL-C0202,OVL-C0314,dead-OVL-C0101,dead-OVL-C0314,15,0.189873,0.937500,0.187500
2,3,OVL-C0203,OVL-C0301,dead-OVL-C0002,dead-OVL-C0301,8,0.115942,0.082474,0.050633
2,3,OVL-C0203,OVL-C0303,dead-OVL-C0002,dead-OVL-C0001,1,0.014493,0.013158,0.006944
2,3,OVL-C0203,OVL-C0304,dead-OVL-C0002,dead-OVL-C0002,58,0.840580,0.865672,0.743590
2,3,OVL-C0203,OVL-C0308,dead-OVL-C0002,c08,1,0.014493,0.020833,0.008621
2,3,OVL-C0203,OVL-C0310,dead-OVL-C0002,dead-OVL-C0011,1,0.014493,0.025000,0.009259
2,3,OVL-C0204,OVL-C0303,dead-OVL-C0003,dead-OVL-C0001,1,0.014493,0.013158,0.006944
2,3,OVL-C0204,OVL-C0305,dead-OVL-C0003,dead-OVL-C0003,50,0.724638,0.806452,0.617284
2,3,OVL-C0204,OVL-C0306,dead-OVL-C0003,dead-OVL-C0306,1,0.014493,0.018868,0.008264
2,3,OVL-C0204,OVL-C0308,dead-OVL-C0003,c08,1,0.014493,0.020833,0.008621
2,3,OVL-C0204,OVL-C0309,dead-OVL-C0003,dead-OVL-C0007,3,0.043478,0.069767,0.027523
2,3,OVL-C0204,OVL-C0310,dead-OVL-C0003,dead-OVL-C0011,9,0.130435,0.225000,0.090000
2,3,OVL-C0205,OVL-C0301,dead-OVL-C0010,dead-OVL-C0301,13,0.194030,0.134021,0.086093
2,3,OVL-C0205,OVL-C0302,dead-OVL-C0010,c05,1,0.014925,0.012821,0.006944
2,3,OVL-C0205,OVL-C0305,dead-OVL-C0010,dead-OVL-C0003,1,0.014925,0.016129,0.007812
2,3,OVL-C0205,OVL-C0306,dead-OVL-C0010,dead-OVL-C0306,18,0.268657,0.339623,0.176471
2,3,OVL-C0205,OVL-C0308,dead-OVL-C0010,c08,2,0.029851,0.041667,0.017699
2,3,OVL-C0205,OVL-C0311,dead-OVL-C0010,dead-OVL-C0311,26,0.388060,0.838710,0.361111
2,3,OVL-C0206,OVL-C0301,c05,dead-OVL-C0301,1,0.015625,0.010309,0.006250
2,3,OVL-C0206,OVL-C0302,c05,c05,57,0.890625,0.730769,0.670588
